onset	offset	word	voice	file	interval_no	tag1	tagger	autobi
0.82450002	1.0245	were	slt	arctic_a0029_slt	3	[0.9]	1	0
1.0245	1.387	already	slt	arctic_a0029_slt	4	[0.629578, 0.322175, 0.23188]	0	1
1.387	1.7869999	moving	slt	arctic_a0029_slt	5	[0.262079, 0.165007]	1	6
1.7869999	1.98075	into	slt	arctic_a0029_slt	6	[0.088085, 0.171149]	1	0
1.98075	2.09325	the	slt	arctic_a0029_slt	7	[0.077062]	0	0
2.09325	2.3682499	north	slt	arctic_a0029_slt	8	[0.077062, 0.248699]	0	0
2.3682499	2.937	country	slt	arctic_a0029_slt	9	[0.32809, 0.338416]	1	1
2.937	0.0	.	slt	arctic_a0029_slt	10		0	0
0.0	0.0	.	slt	arctic_a0030_slt	0		0	0
0.0	0.19949999	.	slt	arctic_a0030_slt	1		0	0
0.19949999	0.287	I	slt	arctic_a0030_slt	2		0	0
0.287	0.48074999	had	slt	arctic_a0030_slt	3	[0.347487]	0	0
0.48074999	0.83074999	faith	slt	arctic_a0030_slt	4	[0.838762]	1	1
0.83074999	0.95574999	in	slt	arctic_a0030_slt	5	[0.071718]	0	0
0.95574999	1.2995	them	slt	arctic_a0030_slt	6	[0.617638]	1	3
1.2995	0.0	.	slt	arctic_a0030_slt	7		0	0
0.0	0.15575001	.	slt	arctic_a0031_slt	0		0	0
0.15575001	0.28075001	They	slt	arctic_a0031_slt	1		0	0
0.28075001	0.42449999	were	slt	arctic_a0031_slt	2	[0.322247]	0	0
0.42449999	0.71200001	three	slt	arctic_a0031_slt	3	[1.187146]	1	1
0.71200001	1.08075	hundred	slt	arctic_a0031_slt	4	[0.450928, 0.423075]	0	1
1.08075	1.4119999	yards	slt	arctic_a0031_slt	5	[0.944137]	1	1
1.4119999	1.8494999	apart	slt	arctic_a0031_slt	6	[0.127867, 0.502173]	1	3
1.8494999	0.0	.	slt	arctic_a0031_slt	7		0	0
0.0	0.086999997	.	slt	arctic_a0032_slt	0		0	0
0.086999997	0.44325	Since	slt	arctic_a0032_slt	1		0	1
0.44325	0.7245	then	slt	arctic_a0032_slt	2	[0.911087]	1	1
0.7245	0.96824998	some	slt	arctic_a0032_slt	3	[0.16496]	0	0
0.96824998	1.5682499	mysterious	slt	arctic_a0032_slt	4	[0.044157, 0.07223, 0.180232, 0.071511]	1	1
1.5682499	1.91825	force	slt	arctic_a0032_slt	5	[0.416111]	1	1
1.91825	2.0869999	has	slt	arctic_a0032_slt	6	[0.095569]	0	0
2.0869999	2.2495	been	slt	arctic_a0032_slt	7	[0.084024]	0	0
2.2495	2.6245	fighting	slt	arctic_a0032_slt	8	[0.527509, 0.06874]	1	1
2.6245	2.83075	us	slt	arctic_a0032_slt	9	[0.247516]	1	0
2.83075	2.9119999	at	slt	arctic_a0032_slt	10	[0.138406]	0	0
2.9119999	3.2307501	every	slt	arctic_a0032_slt	11	[0.2031, 0.139735, 0.147723]	1	0
3.2307501	3.64325	step	slt	arctic_a0032_slt	12	[0.467131]	1	1
3.64325	0.0	.	slt	arctic_a0032_slt	13		0	0
0.0	0.14325	.	slt	arctic_a0033_slt	0		0	0
0.14325	0.33074999	He	slt	arctic_a0033_slt	1		0	0
0.33074999	0.91825002	unfolded	slt	arctic_a0033_slt	2	[0.498443, 0.086491, 0.528622]	1	1
0.91825002	0.96824998	a	slt	arctic_a0033_slt	3	[0.142926]	0	0
0.96824998	1.36825	long	slt	arctic_a0033_slt	4	[1.057201]	1	3
1.36825	1.862	typewritten	slt	arctic_a0033_slt	5	[0.553101, 0.122431, 0.050929]	0	1
1.862	2.2307501	letter	slt	arctic_a0033_slt	6	[0.424599, 0.577168]	1	2
2.2307501	2.312	and	slt	arctic_a0033_slt	7	[0.061746]	0	0
2.312	2.6494999	handed	slt	arctic_a0033_slt	8	[0.258975, 0.158143]	1	3
2.6494999	2.7744999	it	slt	arctic_a0033_slt	9	[0.170283]	0	0
2.7744999	2.8745	to	slt	arctic_a0033_slt	10	[0.08551]	0	0
2.8745	3.4932499	Gregson	slt	arctic_a0033_slt	11	[0.230589, 0.12242]	1	1
3.4932499	0.0	.	slt	arctic_a0033_slt	12		0	0
0.0	0.0	.	slt	arctic_a0034_slt	0		0	0
0.0	0.18700001	.	slt	arctic_a0034_slt	1		0	0
0.18700001	0.39950001	Men	slt	arctic_a0034_slt	2		0	0
0.39950001	0.4745	of	slt	arctic_a0034_slt	3	[0.149708]	0	0
0.4745	0.99949998	Selden's	slt	arctic_a0034_slt	4	[0.436598, 0.064819]	1	1
0.99949998	1.43075	stamp	slt	arctic_a0034_slt	5	[0.561278]	1	1
1.43075	1.65575	dont	slt	arctic_a0034_slt	6	[0.213298]	0	0
1.65575	2.01825	stop	slt	arctic_a0034_slt	7	[0.901289]	1	1
2.01825	2.1245	at	slt	arctic_a0034_slt	8	[0.072569]	0	0
2.1245	2.4182501	women	slt	arctic_a0034_slt	9	[0.025225, 0.046313]	0	1
2.4182501	2.5369999	and	slt	arctic_a0034_slt	10	[0.07925]	1	0
2.5369999	3.08075	children	slt	arctic_a0034_slt	11	[0.07478, 0.037432]	1	6
3.08075	0.0	.	slt	arctic_a0034_slt	12		0	0
0.0	0.1495	.	slt	arctic_a0035_slt	0		0	0
0.1495	0.287	He	slt	arctic_a0035_slt	1		0	0
0.287	0.82450002	stopped	slt	arctic_a0035_slt	2	[1.126334]	1	1
0.82450002	1.03075	and	slt	arctic_a0035_slt	3	[0.07319]	0	0
1.03075	1.36825	Philip	slt	arctic_a0035_slt	4	[0.159648, 0.084328]	1	1
1.36825	1.74325	nodded	slt	arctic_a0035_slt	5	[0.617923, 0.129994]	1	1
1.74325	1.83075	at	slt	arctic_a0035_slt	6	[0.038949]	0	0
1.83075	1.9119999	the	slt	arctic_a0035_slt	7	[0.0519]	0	0
1.9119999	2.4619999	horrified	slt	arctic_a0035_slt	8	[0.181875, 0.034852, 0.379062]	1	3
2.4619999	2.937	question	slt	arctic_a0035_slt	9	[0.115554, 0.02614]	0	1
2.937	3.0682499	in	slt	arctic_a0035_slt	10	[0.072431]	1	0
3.0682499	3.2119999	his	slt	arctic_a0035_slt	11	[0.043486]	0	0
3.2119999	3.6682501	eyes	slt	arctic_a0035_slt	12	[0.45092]	1	3
3.6682501	0.0	.	slt	arctic_a0035_slt	13		0	0
0.0	0.1495	.	slt	arctic_a0036_slt	0		0	0
0.1495	0.36825001	She	slt	arctic_a0036_slt	1		0	0
0.36825001	0.68075001	turned	slt	arctic_a0036_slt	2	[0.9]	1	1
0.68075001	0.85575002	in	slt	arctic_a0036_slt	3	[0.786542]	1	0
0.85575002	0.96824998	at	slt	arctic_a0036_slt	4	[0.242089]	0	0
0.96824998	1.04325	the	slt	arctic_a0036_slt	5	[0.135509]	0	0
1.04325	1.587	hotel	slt	arctic_a0036_slt	6	[0.359726, 0.446504]	1	3
1.587	0.0	.	slt	arctic_a0036_slt	7		0	0
0.0	0.19949999	.	slt	arctic_a0037_slt	0		0	0
0.19949999	0.36199999	I	slt	arctic_a0037_slt	1		0	0
0.36199999	0.56825	was	slt	arctic_a0037_slt	2	[0.098486]	0	0
0.56825	0.70574999	the	slt	arctic_a0037_slt	3	[0.123758]	0	0
0.70574999	0.93699998	only	slt	arctic_a0037_slt	4	[0.396416, 0.133391]	1	0
0.93699998	1.20575	one	slt	arctic_a0037_slt	5	[0.206568]	1	1
1.20575	1.36825	who	slt	arctic_a0037_slt	6	[0.122735]	0	0
1.36825	1.76825	remained	slt	arctic_a0037_slt	7	[0.022646, 0.259446]	1	0
1.76825	2.2244999	sitting	slt	arctic_a0037_slt	8	[0.199025, 0.083015]	1	3
2.2244999	0.0	.	slt	arctic_a0037_slt	9		0	0
0.0	0.0	.	slt	arctic_a0038_slt	0		0	0
0.0	0.18700001	.	slt	arctic_a0038_slt	1		0	0
0.18700001	0.37450001	Well	slt	arctic_a0038_slt	2		0	0
0.37450001	0.60575002	have	slt	arctic_a0038_slt	3	[0.942057]	1	1
0.60575002	0.70574999	to	slt	arctic_a0038_slt	4	[0.036731]	0	0
0.70574999	1.05575	watch	slt	arctic_a0038_slt	5	[0.036731, 0.627891, 0.026]	1	1
1.05575	1.1307499	our	slt	arctic_a0038_slt	6	[0.026, 0.126448]	0	0
1.1307499	1.8182499	chances	slt	arctic_a0038_slt	7	[0.410872, 0.110367]	1	3
1.8182499	0.0	.	slt	arctic_a0038_slt	8		0	0
0.0	0.0	.	slt	arctic_a0039_slt	0		0	0
0.0	0.19325	.	slt	arctic_a0039_slt	1		0	0
0.19325	0.24950001	The	slt	arctic_a0039_slt	2		0	0
0.24950001	0.56825	ship	slt	arctic_a0039_slt	3	[0.911663]	1	1
0.56825	0.79325002	should	slt	arctic_a0039_slt	4	[0.297293]	0	0
0.79325002	0.9745	be	slt	arctic_a0039_slt	5	[1.083192]	1	0
0.9745	1.10575	in	slt	arctic_a0039_slt	6	[0.482551]	0	0
1.10575	1.437	within	slt	arctic_a0039_slt	7	[0.076008, 0.13669, 0.069508]	1	0
1.437	1.462	a	slt	arctic_a0039_slt	8	[0.069508]	0	0
1.462	1.76825	week	slt	arctic_a0039_slt	9	[0.069508, 0.300682]	1	3
1.76825	1.86825	or	slt	arctic_a0039_slt	10	[0.117942]	0	0
1.86825	2.1682501	ten	slt	arctic_a0039_slt	11	[0.27011]	0	1
2.1682501	2.612	days	slt	arctic_a0039_slt	12	[0.736622]	1	3
2.612	0.0	.	slt	arctic_a0039_slt	13		0	0
0.0	0.0	.	slt	arctic_a0040_slt	0		0	0
0.0	0.19325	.	slt	arctic_a0040_slt	1		0	0
0.19325	0.287	I	slt	arctic_a0040_slt	2		0	0
0.287	0.74949998	suppose	slt	arctic_a0040_slt	3	[0.114325, 0.9]	1	1
0.74949998	0.81825	you	slt	arctic_a0040_slt	4	[0.455853]	0	0
0.81825	1.112	wonder	slt	arctic_a0040_slt	5	[0.647735, 0.199257]	1	1
1.112	1.312	why	slt	arctic_a0040_slt	6	[0.498849]	1	0
1.312	1.5245	she	slt	arctic_a0040_slt	7	[0.165796]	0	0
1.5245	1.64325	is	slt	arctic_a0040_slt	8	[0.064172]	0	0
1.64325	1.96825	coming	slt	arctic_a0040_slt	9	[0.095694, 0.06336]	1	1
1.96825	2.1307499	up	slt	arctic_a0040_slt	10	[0.374411]	1	0
2.1307499	2.46825	here	slt	arctic_a0040_slt	11	[0.130043]	0	3
2.46825	0.0	.	slt	arctic_a0040_slt	12		0	0
0.0	0.18700001	.	slt	arctic_a0041_slt	0		0	0
0.18700001	0.73075002	Meanwhile	slt	arctic_a0041_slt	1	[0.9]	1	1
0.73075002	0.88700002	I'll	slt	arctic_a0041_slt	2	[0.47171]	0	0
0.88700002	1.05575	go	slt	arctic_a0041_slt	3	[0.202883]	0	0
1.05575	1.23075	out	slt	arctic_a0041_slt	4	[0.551725]	1	0
1.23075	1.362	to	slt	arctic_a0041_slt	5	[0.028868]	0	0
1.362	1.65575	breathe	slt	arctic_a0041_slt	6	[0.028868, 0.431888]	1	0
1.65575	1.70575	a	slt	arctic_a0041_slt	7	[0.070945]	0	0
1.70575	2.1807499	spell	slt	arctic_a0041_slt	8	[0.439929]	1	3
2.1807499	0.0	.	slt	arctic_a0041_slt	9		0	0
0.0	0.0	.	slt	arctic_a0042_slt	0		0	0
0.0	0.15575001	.	slt	arctic_a0042_slt	1		0	0
0.15575001	0.35574999	How	slt	arctic_a0042_slt	2		0	1
0.35574999	0.537	could	slt	arctic_a0042_slt	3	[0.350996]	0	0
0.537	0.67449999	he	slt	arctic_a0042_slt	4	[0.254073]	0	0
0.67449999	1.14325	explain	slt	arctic_a0042_slt	5	[0.082991, 0.170019]	1	1
1.14325	1.3245	his	slt	arctic_a0042_slt	6	[0.038247]	0	0
1.3245	1.8245	possession	slt	arctic_a0042_slt	7	[0.04121, 0.295, 0.018471]	1	3
1.8245	1.962	of	slt	arctic_a0042_slt	8	[0.06572]	0	0
1.962	2.03075	the	slt	arctic_a0042_slt	9	[0.070636]	0	0
2.03075	2.59325	sketch	slt	arctic_a0042_slt	10	[0.37778]	1	3
2.59325	0.0	.	slt	arctic_a0042_slt	11		0	0
0.0	0.20575	.	slt	arctic_a0043_slt	0		0	0
0.20575	0.31200001	It	slt	arctic_a0043_slt	1		0	0
0.31200001	0.58074999	seemed	slt	arctic_a0043_slt	2	[0.470905]	0	0
0.58074999	0.93699998	nearer	slt	arctic_a0043_slt	3	[0.692006, 0.192725]	1	1
0.93699998	1.09325	to	slt	arctic_a0043_slt	4	[0.233901]	1	0
1.09325	1.34325	him	slt	arctic_a0043_slt	5	[0.253073]	1	1
1.34325	1.587	since	slt	arctic_a0043_slt	6	[0.060492]	0	0
1.587	1.68075	he	slt	arctic_a0043_slt	7	[0.180808]	1	0
1.68075	1.83075	had	slt	arctic_a0043_slt	8	[0.107846]	0	0
1.83075	2.08075	seen	slt	arctic_a0043_slt	9	[0.422149]	1	0
2.08075	2.2307501	and	slt	arctic_a0043_slt	10	[0.224931]	0	0
2.2307501	2.5557499	talked	slt	arctic_a0043_slt	11	[0.91743]	1	1
2.5557499	2.6995001	with	slt	arctic_a0043_slt	12	[0.047104]	0	0
2.6995001	3.2932501	Gregson	slt	arctic_a0043_slt	13	[0.461416, 0.14312]	1	3
3.2932501	0.0	.	slt	arctic_a0043_slt	14		0	0
0.0	0.0	.	slt	arctic_a0044_slt	0		0	0
0.0	0.162	.	slt	arctic_a0044_slt	1		0	0
0.162	0.38699999	Her	slt	arctic_a0044_slt	2		0	1
0.38699999	0.62449998	own	slt	arctic_a0044_slt	3	[0.271355]	0	0
0.62449998	1.16825	betrayal	slt	arctic_a0044_slt	4	[0.153237, 0.352454, 0.05845]	1	1
1.16825	1.262	of	slt	arctic_a0044_slt	5	[0.071666]	1	0
1.262	1.7244999	herself	slt	arctic_a0044_slt	6	[0.036984, 0.126671]	1	3
1.7244999	1.85575	was	slt	arctic_a0044_slt	7	[0.022247]	0	0
1.85575	2.0745001	like	slt	arctic_a0044_slt	8	[0.104885]	0	0
2.0745001	2.437	tonic	slt	arctic_a0044_slt	9	[0.306609, 0.107881]	1	1
2.437	2.5432501	to	slt	arctic_a0044_slt	10	[0.0146]	0	0
2.5432501	3.03075	Philip	slt	arctic_a0044_slt	11	[0.037176, 0.17373]	1	1
3.03075	0.0	.	slt	arctic_a0044_slt	12		0	0
0.0	0.13075	.	slt	arctic_a0045_slt	0		0	0
0.13075	0.26824999	He	slt	arctic_a0045_slt	1		0	0
0.26824999	0.56825	moved	slt	arctic_a0045_slt	2	[0.337096]	1	0
0.56825	0.92449999	away	slt	arctic_a0045_slt	3	[0.127878, 0.9, 0.237685]	1	1
0.92449999	1.0245	as	slt	arctic_a0045_slt	4	[0.237685]	0	0
1.0245	1.5245	quietly	slt	arctic_a0045_slt	5	[0.962463, 0.097896, 0.149191]	1	3
1.5245	1.6619999	as	slt	arctic_a0045_slt	6	[0.148546]	1	0
1.6619999	1.7869999	he	slt	arctic_a0045_slt	7	[0.111032]	0	0
1.7869999	1.93075	had	slt	arctic_a0045_slt	8	[0.134223]	0	0
1.93075	2.312	come	slt	arctic_a0045_slt	9	[0.28038]	1	3
2.312	0.0	.	slt	arctic_a0045_slt	10		0	0
0.0	0.16824999	.	slt	arctic_a0046_slt	0		0	0
0.16824999	0.24325	The	slt	arctic_a0046_slt	1		0	0
0.24325	0.48699999	girl	slt	arctic_a0046_slt	2	[0.734304]	1	5
0.48699999	0.94325	faced	slt	arctic_a0046_slt	3	[0.60044]	1	1
0.94325	1.2495	him	slt	arctic_a0046_slt	4	[0.525433]	1	1
1.2495	1.3745	.	slt	arctic_a0046_slt	5		0	0
1.3745	1.5682499	her	slt	arctic_a0046_slt	6	[0.332967]	0	0
1.5682499	1.7557499	eyes	slt	arctic_a0046_slt	7	[0.953159]	1	3
1.7557499	2.20575	shining	slt	arctic_a0046_slt	8	[0.323273, 0.089879]	0	1
2.20575	2.34325	with	slt	arctic_a0046_slt	9	[0.02797]	0	0
2.34325	2.7307501	sudden	slt	arctic_a0046_slt	10	[0.374259, 0.127517]	1	3
2.7307501	3.1807499	fear	slt	arctic_a0046_slt	11	[0.228445]	1	1
3.1807499	0.0	.	slt	arctic_a0046_slt	12		0	0
0.0	0.093249999	.	slt	arctic_a0047_slt	0		0	0
0.093249999	0.42449999	Close	slt	arctic_a0047_slt	1		0	1
0.42449999	0.83700001	beside	slt	arctic_a0047_slt	2	[0.098606, 0.913248]	1	1
0.83700001	1.062	him	slt	arctic_a0047_slt	3	[0.171914]	0	0
1.062	1.4119999	gleamed	slt	arctic_a0047_slt	4	[0.160732]	1	0
1.4119999	1.48075	the	slt	arctic_a0047_slt	5	[0.064871]	0	0
1.48075	1.737	white	slt	arctic_a0047_slt	6	[0.453448]	1	3
1.737	2.1619999	fangs	slt	arctic_a0047_slt	7	[0.513358]	1	1
2.1619999	2.2557499	of	slt	arctic_a0047_slt	8	[0.047448]	0	0
2.2557499	2.34325	the	slt	arctic_a0047_slt	9	[0.126202]	1	0
2.34325	2.6682501	wolf	slt	arctic_a0047_slt	10	[0.048502]	0	3
2.6682501	3.0432501	dog	slt	arctic_a0047_slt	11	[0.551946]	1	3
3.0432501	0.0	.	slt	arctic_a0047_slt	12		0	0
0.0	0.13699999	.	slt	arctic_a0048_slt	0		0	0
0.13699999	0.24325	He	slt	arctic_a0048_slt	1		0	0
0.24325	0.48074999	looked	slt	arctic_a0048_slt	2	[0.15026]	0	1
0.48074999	0.56825	at	slt	arctic_a0048_slt	3	[0.529987]	1	0
0.56825	0.64324999	the	slt	arctic_a0048_slt	4	[0.324945]	0	0
0.64324999	1.137	handkerchief	slt	arctic_a0048_slt	5	[0.496376, 0.241781, 0.424728]	1	1
1.137	1.637	more	slt	arctic_a0048_slt	6	[0.794944]	1	1
1.637	1.7869999	.	slt	arctic_a0048_slt	7		0	0
1.7869999	2.4432499	closely	slt	arctic_a0048_slt	8	[0.951689, 0.405828]	1	3
2.4432499	0.0	.	slt	arctic_a0048_slt	9		0	0
0.0	0.18075	.	slt	arctic_a0049_slt	0		0	0
0.18075	0.62449998	Gregson	slt	arctic_a0049_slt	1	[0.253809]	0	1
0.62449998	0.81199998	was	slt	arctic_a0049_slt	2	[0.139888]	0	0
0.81199998	1.23075	asleep	slt	arctic_a0049_slt	3	[0.161195, 0.420841]	1	1
1.23075	1.35575	when	slt	arctic_a0049_slt	4	[0.067444]	0	0
1.35575	1.4995	he	slt	arctic_a0049_slt	5	[0.124397]	0	0
1.4995	1.70575	re	slt	arctic_a0049_slt	6	[0.190705]	1	0
1.70575	2.01825	entered	slt	arctic_a0049_slt	7	[0.178878, 0.219609]	1	1
2.01825	2.0869999	the	slt	arctic_a0049_slt	8	[0.065676]	0	0
2.0869999	2.53075	cabin	slt	arctic_a0049_slt	9	[0.065676, 0.9, 0.126628]	1	3
2.53075	0.0	.	slt	arctic_a0049_slt	10		0	0
0.0	0.19949999	.	slt	arctic_a0050_slt	0		0	0
0.19949999	0.31200001	In	slt	arctic_a0050_slt	1		0	0
0.31200001	0.64950001	spite	slt	arctic_a0050_slt	2	[0.906331]	1	1
0.64950001	0.74325001	of	slt	arctic_a0050_slt	3	[0.125967]	0	0
0.74325001	0.94950002	their	slt	arctic_a0050_slt	4	[0.363931, 0.067577]	1	1
0.94950002	1.60575	absurdity	slt	arctic_a0050_slt	5	[0.067577, 0.535305, 0.147546, 0.196328]	1	1
1.60575	1.687	the	slt	arctic_a0050_slt	6	[0.089716]	0	0
1.687	2.0057499	words	slt	arctic_a0050_slt	7	[0.089716, 0.280025]	1	3
2.0057499	2.45575	affected	slt	arctic_a0050_slt	8	[0.083104, 0.147223, 0.053598]	1	1
2.45575	2.8182499	Philip	slt	arctic_a0050_slt	9	[0.078295, 0.066685]	1	1
2.8182499	3.59325	curiously	slt	arctic_a0050_slt	10	[0.02509, 0.20088, 0.054207, 0.177038]	1	6
3.59325	0.0	.	slt	arctic_a0050_slt	11		0	0
0.0	0.1495	.	slt	arctic_a0051_slt	0		0	0
0.1495	0.237	The	slt	arctic_a0051_slt	1		0	0
0.237	0.67449999	lace	slt	arctic_a0051_slt	2	[0.833025]	1	6
0.67449999	0.8495	was	slt	arctic_a0051_slt	3	[0.076336]	0	0
0.8495	0.9745	of	slt	arctic_a0051_slt	4	[0.177537]	0	0
0.9745	1.0057499	a	slt	arctic_a0051_slt	5	[0.155143]	0	0
1.0057499	1.4995	delicate	slt	arctic_a0051_slt	6	[0.402435, 0.400185, 0.251908]	1	6
1.4995	1.85575	ivory	slt	arctic_a0051_slt	7	[0.9, 0.23608, 0.173108]	1	4
1.85575	2.4619999	color	slt	arctic_a0051_slt	8	[0.25464, 0.514071]	1	3
2.4619999	2.937	faintly	slt	arctic_a0051_slt	9	[0.583852, 0.241452]	1	1
2.937	3.2869999	tinted	slt	arctic_a0051_slt	10	[0.146025, 0.175641]	0	1
3.2869999	3.45575	with	slt	arctic_a0051_slt	11	[0.239838]	0	0
3.45575	3.90575	yellow	slt	arctic_a0051_slt	12	[0.324426, 0.593761]	1	3
3.90575	0.0	.	slt	arctic_a0051_slt	13		0	0
0.0	0.19325	.	slt	arctic_a0052_slt	0		0	0
0.19325	0.29324999	It	slt	arctic_a0052_slt	1		0	0
0.29324999	0.51824999	was	slt	arctic_a0052_slt	2	[0.164384]	0	0
0.51824999	0.55575001	a	slt	arctic_a0052_slt	3	[0.191299]	0	0
0.55575001	1.1245	curious	slt	arctic_a0052_slt	4	[0.125371, 0.943495, 0.389197]	1	1
1.1245	2.01825	coincidence	slt	arctic_a0052_slt	5	[0.47845, 0.273394, 0.23197, 0.32464]	1	1
2.01825	0.0	.	slt	arctic_a0052_slt	6		0	0
0.0	0.06825	.	slt	arctic_a0053_slt	0		0	0
0.06825	0.55575001	Suddenly	slt	arctic_a0053_slt	1	[0.077633, 0.959432]	1	5
0.55575001	0.76824999	his	slt	arctic_a0053_slt	2	[0.227948]	0	0
0.76824999	1.187	fingers	slt	arctic_a0053_slt	3	[0.374392, 0.823189]	1	1
1.187	1.612	closed	slt	arctic_a0053_slt	4	[0.985612]	1	1
1.612	2.01825	tightly	slt	arctic_a0053_slt	5	[0.999268, 0.52573]	1	1
2.01825	2.2119999	over	slt	arctic_a0053_slt	6	[0.409116, 0.293255]	0	0
2.2119999	2.312	the	slt	arctic_a0053_slt	7	[0.205633]	0	0
2.312	3.0495	handkerchief	slt	arctic_a0053_slt	8	[0.273295, 0.145276, 0.193404]	1	6
3.0495	0.0	.	slt	arctic_a0053_slt	9		0	0
0.0	0.162	.	slt	arctic_a0054_slt	0		0	0
0.162	0.26824999	There	slt	arctic_a0054_slt	1		0	0
0.26824999	0.4745	was	slt	arctic_a0054_slt	2	[0.251285]	0	0
0.4745	0.86825001	nothing	slt	arctic_a0054_slt	3	[0.348629, 0.420295]	0	3
0.86825001	1.0682499	on	slt	arctic_a0054_slt	4	[0.767028]	1	0
1.0682499	1.137	the	slt	arctic_a0054_slt	5	[0.065908]	0	0
1.137	1.587	rock	slt	arctic_a0054_slt	6	[0.900718]	1	3
1.587	0.0	.	slt	arctic_a0054_slt	7		0	0
0.0	0.11825	.	slt	arctic_a0055_slt	0		0	0
0.11825	0.49950001	Philip	slt	arctic_a0055_slt	1	[0.125139]	0	1
0.49950001	0.85575002	stood	slt	arctic_a0055_slt	2	[0.587106]	0	1
0.85575002	1.5994999	undecided	slt	arctic_a0055_slt	3	[0.804302, 0.130237, 0.911863, 0.376431]	1	0
1.5994999	1.8745	his	slt	arctic_a0055_slt	4	[0.088195]	0	0
1.8745	2.0994999	ears	slt	arctic_a0055_slt	5	[0.383432]	1	0
2.0994999	2.58075	strained	slt	arctic_a0055_slt	6	[0.616044]	1	1
2.58075	2.6619999	to	slt	arctic_a0055_slt	7	[0.05324]	0	0
2.6619999	2.9807501	catch	slt	arctic_a0055_slt	8	[0.05324, 0.220512]	1	1
2.9807501	3.062	the	slt	arctic_a0055_slt	9	[0.05941]	0	0
3.062	3.5120001	slightest	slt	arctic_a0055_slt	10	[0.513574, 0.120072]	1	3
3.5120001	4.0995002	sound	slt	arctic_a0055_slt	11	[0.860409]	1	3
4.0995002	0.0	.	slt	arctic_a0055_slt	12		0	0
0.0	0.18075	.	slt	arctic_a0056_slt	0		0	0
0.18075	0.65574998	Pearce's	slt	arctic_a0056_slt	1	[0.424021]	1	1
0.65574998	0.88700002	little	slt	arctic_a0056_slt	2	[0.047618, 0.12392]	0	1
0.88700002	1.262	eyes	slt	arctic_a0056_slt	3	[0.9]	1	3
1.262	1.3745	were	slt	arctic_a0056_slt	4	[0.070752]	0	0
1.3745	1.7557499	fixed	slt	arctic_a0056_slt	5	[0.220047]	0	1
1.7557499	1.90575	on	slt	arctic_a0056_slt	6	[0.261645]	1	0
1.90575	2.0682499	him	slt	arctic_a0056_slt	7	[0.025939]	0	0
2.0682499	2.7495	shrewdly	slt	arctic_a0056_slt	8	[0.160591, 0.201988]	1	1
2.7495	0.0	.	slt	arctic_a0056_slt	9		0	0
0.0	0.0	.	slt	arctic_a0057_slt	0		0	0
0.0	0.20575	.	slt	arctic_a0057_slt	1		0	0
0.20575	0.29949999	I	slt	arctic_a0057_slt	2		0	0
0.29949999	0.49950001	have	slt	arctic_a0057_slt	3	[0.301553]	0	0
0.49950001	0.662	no	slt	arctic_a0057_slt	4	[0.371883]	0	0
0.662	1.1245	idea	slt	arctic_a0057_slt	5	[0.905951, 0.306794, 0.571482]	1	1
1.1245	1.5745	replied	slt	arctic_a0057_slt	6	[0.039515, 0.470929]	1	3
1.5745	2.01825	Philip	slt	arctic_a0057_slt	7	[0.069589, 0.063221]	0	3
2.01825	2.02825	.	slt	arctic_a0057_slt	8		0	0
2.40575	0.0	.	slt	arctic_a0057_slt	9		0	0
0.0	0.18700001	.	slt	arctic_a0058_slt	0		0	0
0.18700001	0.24325	I	slt	arctic_a0058_slt	1		0	0
0.24325	0.537	came	slt	arctic_a0058_slt	2	[0.594984]	1	0
0.537	0.69325	for	slt	arctic_a0058_slt	3	[0.077625]	0	0
0.69325	1.362	information	slt	arctic_a0058_slt	4	[0.67768, 0.091431, 0.445518, 0.092772]	1	1
1.362	1.59325	more	slt	arctic_a0058_slt	5	[0.299145]	0	0
1.59325	1.687	out	slt	arctic_a0058_slt	6	[0.49509]	1	0
1.687	1.80575	of	slt	arctic_a0058_slt	7	[0.139216]	0	0
1.80575	2.5369999	curiosity	slt	arctic_a0058_slt	8	[0.065419, 0.232742, 0.900895, 0.073724, 0.300881]	1	1
2.5369999	2.7119999	than	slt	arctic_a0058_slt	9	[0.061151]	0	0
2.7119999	3.09325	anything	slt	arctic_a0058_slt	10	[0.199942, 0.163703, 0.045369]	1	3
3.09325	3.487	else	slt	arctic_a0058_slt	11	[0.270298]	1	3
3.487	0.0	.	slt	arctic_a0058_slt	12		0	0
0.0	0.162	.	slt	arctic_a0059_slt	0		0	0
0.162	0.37450001	His	slt	arctic_a0059_slt	1		0	0
0.37450001	0.98075002	immaculate	slt	arctic_a0059_slt	2	[0.141279, 0.900925, 0.280136, 0.337507]	1	1
0.98075002	1.48075	appearance	slt	arctic_a0059_slt	3	[0.166322, 0.164548, 0.082525]	0	1
1.48075	1.6495	was	slt	arctic_a0059_slt	4	[0.056428]	0	0
1.6495	2.1682501	gone	slt	arctic_a0059_slt	5	[0.881485]	1	3
2.1682501	0.0	.	slt	arctic_a0059_slt	6		0	0
0.0	0.20575	.	slt	arctic_a0060_slt	0		0	0
0.20575	0.787	Anyway	slt	arctic_a0060_slt	1	[0.153088, 0.809052]	1	6
0.787	1.01825	no	slt	arctic_a0060_slt	2	[0.254579]	0	0
1.01825	1.2244999	one	slt	arctic_a0060_slt	3	[0.2744]	0	0
