david	word	voice	batch	file	interval_no	onset	offset	tag1	tagger	joe	todd	mallory
2	MacDougall	rms	B	arctic_a0151_rms	2	0.46200001	1.212	[0.395148, 0.663777, 0.02249]	1	2	2	3
0	was	rms	B	arctic_a0151_rms	3	1.212	1.492	[0.40885]	1	0	0	0
1	beyond	rms	B	arctic_a0151_rms	4	1.492	2.0220001	[0.344819, 0.555322]	1	2	2	0
0	the	rms	B	arctic_a0151_rms	5	2.0220001	2.122	[0.018866]	0	0	0	0
1	trail	rms	B	arctic_a0151_rms	6	2.122	2.642	[0.018866, 0.543657]	1	0	2	0
0	with	rms	B	arctic_a0151_rms	7	2.642	2.9319999	[0.044731]	0	0	0	0
1	three	rms	B	arctic_a0151_rms	8	2.9319999	3.2119999	[0.332222]	1	1	1	1
0	weeks	rms	B	arctic_a0151_rms	9	3.2119999	3.5220001	[0.154249]	0	1	0	1
0	to	rms	B	arctic_a0151_rms	10	3.5220001	3.622	[0.027451]	0	0	0	0
1	spare	rms	B	arctic_a0151_rms	11	3.622	4.152	[0.027451, 0.181292]	1	0	0	1
0	.	rms	B	arctic_a0151_rms	12	4.152	0.0		0	0	0	0
0	.	slt	B	arctic_a0151_slt	0	0.0	0.0		0	0	0	0
0	.	slt	B	arctic_a0151_slt	1	0.0	0.1745		0	0	0	0
0	And	slt	B	arctic_a0151_slt	2	0.1745	0.32449999		0	0	0	0
2	MacDougall	slt	B	arctic_a0151_slt	3	0.32449999	0.79949999	[0.178736, 0.751246, 0.393069]	1	2	2	1
0	was	slt	B	arctic_a0151_slt	4	0.79949999	0.99949998	[0.13745]	0	0	0	0
2	beyond	slt	B	arctic_a0151_slt	5	0.99949998	1.3745	[0.341961, 0.910313]	1	0	0	2
0	the	slt	B	arctic_a0151_slt	6	1.3745	1.437	[0.198102]	0	0	0	0
2	trail	slt	B	arctic_a0151_slt	7	1.437	1.8245	[0.826392]	1	2	2	1
0	with	slt	B	arctic_a0151_slt	8	1.8245	1.98075	[0.121777]	0	0	0	0
0	.	slt	B	arctic_a0151_slt	9	1.98075	2.0244999		0	0	0	0
2	three	slt	B	arctic_a0151_slt	10	2.0244999	2.2307501	[0.283539]	0	0	0	1
2	weeks	slt	B	arctic_a0151_slt	11	2.2307501	2.5244999	[0.366798]	1	0	2	1
0	to	slt	B	arctic_a0151_slt	12	2.5244999	2.6307499	[0.050805]	0	0	0	0
2	spare	slt	B	arctic_a0151_slt	13	2.6307499	3.1932499	[0.050805, 0.430133]	1	2	1	0
0	.	slt	B	arctic_a0151_slt	14	3.1932499	0.0		0	0	0	0
0	.	rms	B	arctic_a0152_rms	0	0.0	0.071999997		0	0	0	0
1	Philip	rms	B	arctic_a0152_rms	1	0.071999997	0.49200001	[0.044475]	0	0	0	3
2	thrust	rms	B	arctic_a0152_rms	2	0.49200001	0.912	[0.289746]	1	2	2	2
0	himself	rms	B	arctic_a0152_rms	3	0.912	1.442	[0.057087, 0.222809]	1	0	0	0
2	against	rms	B	arctic_a0152_rms	4	1.442	1.892	[0.156602, 0.977209]	1	1	1	1
0	it	rms	B	arctic_a0152_rms	5	1.892	2.112	[0.495928]	0	0	0	1
0	and	rms	B	arctic_a0152_rms	6	2.112	2.5220001	[0.9]	1	0	0	0
2	entered	rms	B	arctic_a0152_rms	7	2.5220001	3.052	[0.925626, 0.426556]	1	1	2	1
0	.	rms	B	arctic_a0152_rms	8	3.052	0.0		0	0	0	0
0	.	slt	B	arctic_a0152_slt	0	0.0	0.1495		0	0	0	0
0	Philip	slt	B	arctic_a0152_slt	1	0.1495	0.48699999	[0.318101]	0	0	1	0
2	thrust	slt	B	arctic_a0152_slt	2	0.48699999	0.92449999	[0.946387]	1	2	2	2
0	himself	slt	B	arctic_a0152_slt	3	0.92449999	1.337	[0.197705, 0.882081]	1	0	0	1
2	against	slt	B	arctic_a0152_slt	4	1.337	1.74325	[0.414163, 0.677675]	1	0	0	0
0	it	slt	B	arctic_a0152_slt	5	1.74325	1.8995	[0.794073]	1	0	0	1
0	and	slt	B	arctic_a0152_slt	6	1.8995	2.0432501	[0.370869]	0	0	0	0
2	entered	slt	B	arctic_a0152_slt	7	2.0432501	2.5120001	[0.765342, 0.409368]	1	0	2	0
0	.	slt	B	arctic_a0152_slt	8	2.5120001	0.0		0	0	0	0
0	.	rms	B	arctic_a0153_rms	0	0.0	0.092		0	0	0	0
1	MacDougall	rms	B	arctic_a0153_rms	1	0.092	0.92199999	[0.932729, 0.23807]	1	2	1	1
0	tapped	rms	B	arctic_a0153_rms	2	0.92199999	1.342	[1.153207]	1	0	0	1
0	his	rms	B	arctic_a0153_rms	3	1.342	1.5319999	[0.044099]	0	0	0	0
2	forehead	rms	B	arctic_a0153_rms	4	1.5319999	2.2119999	[0.615002, 0.625226]	2	2	3	0
2	suspiciously	rms	B	arctic_a0153_rms	5	2.2119999	3.2820001	[0.084558, 0.206995, 0.122267, 0.291698]	2	1	3	3
0	with	rms	B	arctic_a0153_rms	6	3.2820001	3.5020001	[0.04673]	0	0	0	0
0	a	rms	B	arctic_a0153_rms	7	3.5020001	3.5320001	[0.044979]	0	0	0	0
2	stubby	rms	B	arctic_a0153_rms	8	3.5320001	3.902	[0.044979, 0.507655, 0.149332]	1	0	1	1
2	forefinger	rms	B	arctic_a0153_rms	9	3.902	4.6719999	[0.282297, 0.174555, 0.117664]	1	0	2	1
0	.	rms	B	arctic_a0153_rms	10	4.6719999	0.0		0	0	0	0
0	.	slt	B	arctic_a0153_slt	0	0.0	0.18700001		0	0	0	0
2	MacDougall	slt	B	arctic_a0153_slt	1	0.18700001	0.74325001	[0.60735, 0.102342]	1	1	2	2
0	tapped	slt	B	arctic_a0153_slt	2	0.74325001	1.08075	[0.908074]	1	0	0	2
0	his	slt	B	arctic_a0153_slt	3	1.08075	1.212	[0.092517]	0	0	0	0
2	forehead	slt	B	arctic_a0153_slt	4	1.212	1.61825	[0.602683, 0.35618]	1	0	2	0
2	suspiciously	slt	B	arctic_a0153_slt	5	1.61825	2.3682499	[0.058106, 0.224658, 0.067974, 0.098298]	2	0	0	3
0	with	slt	B	arctic_a0153_slt	6	2.3682499	2.562	[0.036451]	0	0	0	0
0	a	slt	B	arctic_a0153_slt	7	2.562	2.59325	[0.051268]	0	0	0	0
2	stubby	slt	B	arctic_a0153_slt	8	2.59325	2.9807501	[0.675385, 0.194567]	1	2	1	0
2	forefinger	slt	B	arctic_a0153_slt	9	2.9807501	3.7557499	[0.216017, 0.210019, 0.220771]	2	0	2	0
0	.	slt	B	arctic_a0153_slt	10	3.7557499	0.0		0	0	0	0
0	.	rms	B	arctic_a0154_rms	0	0.0	0.052000001		0	0	0	0
0	He	rms	B	arctic_a0154_rms	1	0.052000001	0.222		0	0	0	0
0	was	rms	B	arctic_a0154_rms	2	0.222	0.61199999	[0.204328]	0	0	0	0
1	smooth	rms	B	arctic_a0154_rms	3	0.61199999	1.072	[0.662977]	1	1	2	2
2	shaven	rms	B	arctic_a0154_rms	4	1.072	1.692	[0.57017, 0.339384]	1	1	1	1
0	and	rms	B	arctic_a0154_rms	5	1.692	2.0320001	[0.306919]	1	0	0	0
0	his	rms	B	arctic_a0154_rms	6	2.0320001	2.2420001	[0.071791]	0	0	0	0
2	hair	rms	B	arctic_a0154_rms	7	2.2420001	2.6819999	[0.396314]	1	0	2	1
0	and	rms	B	arctic_a0154_rms	8	2.6819999	2.842	[0.143535]	0	0	0	0
2	eyes	rms	B	arctic_a0154_rms	9	2.842	3.2119999	[1.028144]	1	0	2	1
0	were	rms	B	arctic_a0154_rms	10	3.2119999	3.362	[0.194629]	0	0	0	0
2	black	rms	B	arctic_a0154_rms	11	3.362	3.9619999	[0.411014]	1	2	2	1
0	.	rms	B	arctic_a0154_rms	12	3.9619999	0.0		0	0	0	0
0	.	slt	B	arctic_a0154_slt	0	0.0	0.14325		0	0	0	0
0	He	slt	B	arctic_a0154_slt	1	0.14325	0.28075001		0	0	2	0
0	was	slt	B	arctic_a0154_slt	2	0.28075001	0.42449999	[0.159783]	0	0	0	0
1	smooth	slt	B	arctic_a0154_slt	3	0.42449999	0.81199998	[0.543744]	0	0	1	0
1	shaven	slt	B	arctic_a0154_slt	4	0.81199998	1.49325	[0.9, 0.358194]	1	1	0	2
0	and	slt	B	arctic_a0154_slt	5	1.49325	1.61825	[0.096123]	0	0	0	0
0	his	slt	B	arctic_a0154_slt	6	1.61825	1.7745	[0.175785]	0	0	0	0
1	hair	slt	B	arctic_a0154_slt	7	1.7745	2.08075	[0.741662, 0.176137]	1	2	2	1
0	and	slt	B	arctic_a0154_slt	8	2.08075	2.1619999	[0.176137]	0	0	0	0
1	eyes	slt	B	arctic_a0154_slt	9	2.1619999	2.4619999	[0.809424]	1	0	2	1
0	were	slt	B	arctic_a0154_slt	10	2.4619999	2.5682499	[0.128717]	0	0	0	0
2	black	slt	B	arctic_a0154_slt	11	2.5682499	3.0495	[0.87566]	1	1	2	1
0	.	slt	B	arctic_a0154_slt	12	3.0495	0.0		0	0	0	0
0	.	rms	B	arctic_a0155_rms	0	0.0	0.061999999		0	0	0	0
0	Wont	rms	B	arctic_a0155_rms	1	0.061999999	0.40200001		0	0	0	0
0	you	rms	B	arctic_a0155_rms	2	0.40200001	0.51200002	[0.10095]	0	0	0	0
1	draw	rms	B	arctic_a0155_rms	3	0.51200002	0.82200003		0	2	2	0
2	up	rms	B	arctic_a0155_rms	4	0.82200003	1.122	[0.057587]	0	1	1	3
2	gentlemen	rms	B	arctic_a0155_rms	5	1.122	1.842	[0.168972, 0.007949, 0.185838]	2	1	2	1
0	.	rms	B	arctic_a0155_rms	6	1.842	0.0		0	0	0	0
0	.	slt	B	arctic_a0155_slt	0	0.0	0.19325		0	0	0	0
0	Wont	slt	B	arctic_a0155_slt	1	0.19325	0.48699999		0	0	0	0
0	you	slt	B	arctic_a0155_slt	2	0.48699999	0.62449998	[0.137625]	0	0	0	0
0	draw	slt	B	arctic_a0155_slt	3	0.62449998	0.84324998	[0.9]	1	1	3	1
2	up	slt	B	arctic_a0155_slt	4	0.84324998	1.05575	[0.550954]	0	2	0	2
0	.	slt	B	arctic_a0155_slt	5	1.05575	1.10575		0	0	0	0
2	gentlemen	slt	B	arctic_a0155_slt	6	1.10575	1.6619999	[0.079305, 0.012006, 0.111591]	1	0	2	1
0	.	slt	B	arctic_a0155_slt	7	1.6619999	0.0		0	0	0	0
0	.	rms	B	arctic_a0156_rms	0	0.0	0.082000002		0	0	0	0
0	A	rms	B	arctic_a0156_rms	1	0.082000002	0.17200001		0	0	0	0
1	strange	rms	B	arctic_a0156_rms	2	0.17200001	0.70200002	[0.559332]	1	1	0	0
2	fire	rms	B	arctic_a0156_rms	3	0.70200002	1.102	[0.79994, 0.354427]	1	2	2	0
1	burned	rms	B	arctic_a0156_rms	4	1.102	1.5319999	[0.906836]	1	1	0	2
0	in	rms	B	arctic_a0156_rms	5	1.5319999	1.742	[0.19792]	0	0	0	0
0	his	rms	B	arctic_a0156_rms	6	1.742	1.972	[0.152023]	0	0	0	0
2	eyes	rms	B	arctic_a0156_rms	7	1.972	2.4319999	[0.712178]	1	1	2	1
0	when	rms	B	arctic_a0156_rms	8	2.4319999	2.642	[0.02626]	0	0	0	1
1	Thorpe	rms	B	arctic_a0156_rms	9	2.642	3.0220001	[0.223811]	1	1	1	1
2	turned	rms	B	arctic_a0156_rms	10	3.0220001	3.602	[0.689071]	1	1	1	3
0	.	rms	B	arctic_a0156_rms	11	3.602	0.0		0	0	0	0
0	.	slt	B	arctic_a0156_slt	0	0.0	0.19325		0	0	0	0
0	A	slt	B	arctic_a0156_slt	1	0.19325	0.23074999		0	0	0	0
0	strange	slt	B	arctic_a0156_slt	2	0.23074999	0.71200001	[0.177525]	0	0	0	0
2	fire	slt	B	arctic_a0156_slt	3	0.71200001	1.0682499	[0.9, 0.360316]	1	3	3	1
0	burned	slt	B	arctic_a0156_slt	4	1.0682499	1.3745	[0.261901]	0	0	1	2
0	in	slt	B	arctic_a0156_slt	5	1.3745	1.49325	[0.050424]	0	0	0	1
0	his	slt	B	arctic_a0156_slt	6	1.49325	1.6745	[0.024709]	0	0	0	1
2	eyes	slt	B	arctic_a0156_slt	7	1.6745	1.9744999	[0.38903]	1	1	2	1
0	when	slt	B	arctic_a0156_slt	8	1.9744999	2.1307499	[0.038982]	0	0	0	0
1	Thorpe	slt	B	arctic_a0156_slt	9	2.1307499	2.487	[0.169707]	1	0	1	2
2	turned	slt	B	arctic_a0156_slt	10	2.487	3.0745001	[0.263016]	1	0	2	1
0	.	slt	B	arctic_a0156_slt	11	3.0745001	0.0		0	0	0	0
0	.	rms	B	arctic_a0157_rms	0	0.0	0.071999997		0	0	0	0
0	He	rms	B	arctic_a0157_rms	1	0.071999997	0.28200001		0	0	0	0
0	had	rms	B	arctic_a0157_rms	2	0.28200001	0.412	[0.42511]	0	0	0	0
2	worshiped	rms	B	arctic_a0157_rms	3	0.412	0.95200002	[0.745723, 0.142945]	1	2	3	1
0	her	rms	B	arctic_a0157_rms	4	0.95200002	1.302	[1.001419]	1	0	0	0
0	as	rms	B	arctic_a0157_rms	5	1.302	1.552	[0.278015]	0	0	0	0
2	Dante	rms	B	arctic_a0157_rms	6	1.552	1.982	[0.879071, 0.377426]	1	1	2	1
0	might	rms	B	arctic_a0157_rms	7	1.982	2.2420001	[1.106017]	1	0	0	1
0	have	rms	B	arctic_a0157_rms	8	2.2420001	2.392	[0.10024]	0	0	0	0
1	worshiped	rms	B	arctic_a0157_rms	9	2.392	2.9319999	[0.278135, 0.243476]	1	0	2	3
2	Beatrice	rms	B	arctic_a0157_rms	10	2.9319999	3.7019999	[0.8632, 0.123302, 0.110899]	1	1	2	2
0	.	rms	B	arctic_a0157_rms	11	3.7019999	0.0		0	0	0	0
0	.	slt	B	arctic_a0157_slt	0	0.0	0.14325		0	0	0	0
0	He	slt	B	arctic_a0157_slt	1	0.14325	0.30575001		0	0	0	0
0	had	slt	B	arctic_a0157_slt	2	0.30575001	0.39950001	[0.103809]	0	0	0	0
2	worshiped	slt	B	arctic_a0157_slt	3	0.39950001	0.85575002	[0.524785, 0.101168]	1	1	3	2
0	her	slt	B	arctic_a0157_slt	4	0.85575002	1.18075	[0.903471]	1	0	0	1
0	as	slt	B	arctic_a0157_slt	5	1.18075	1.39325	[0.269088]	0	0	0	0
2	Dante	slt	B	arctic_a0157_slt	6	1.39325	1.7869999	[0.854828, 0.471055]	1	2	2	1
0	might	slt	B	arctic_a0157_slt	7	1.7869999	2.0120001	[0.4388]	1	0	0	0
0	have	slt	B	arctic_a0157_slt	8	2.0120001	2.1745	[0.103358]	0	0	0	0
1	worshiped	slt	B	arctic_a0157_slt	9	2.1745	2.6307499	[0.159528, 0.11081]	1	0	1	1
0	.	slt	B	arctic_a0157_slt	10	2.6307499	2.65575		0	0	0	0
2	Beatrice	slt	B	arctic_a0157_slt	11	2.65575	3.21825	[0.325428, 0.070156, 0.078624]	1	1	2	3
0	.	slt	B	arctic_a0157_slt	12	3.21825	0.0		0	0	0	0
0	.	rms	B	arctic_a0158_rms	0	0.0	0.032000002		0	0	0	0
0	Does	rms	B	arctic_a0158_rms	1	0.032000002	0.40200001		0	0	0	0
2	that	rms	B	arctic_a0158_rms	2	0.40200001	0.67199999	[0.935185]	1	2	2	3
0	look	rms	B	arctic_a0158_rms	3	0.67199999	0.87199998	[0.185856]	0	0	0	1
0	.	rms	B	arctic_a0158_rms	4	0.87199998	0.92199999		0	0	0	0
2	good	rms	B	arctic_a0158_rms	5	0.92199999	1.312	[0.613484]	1	1	1	2
0	.	rms	B	arctic_a0158_rms	6	1.312	0.0		0	0	0	0
0	.	slt	B	arctic_a0158_slt	0	0.0	0.18700001		0	0	0	0
0	Does	slt	B	arctic_a0158_slt	1	0.18700001	0.37450001		0	0	0	0
2	that	slt	B	arctic_a0158_slt	2	0.37450001	0.58700001	[0.92295]	1	2	1	0
0	look	slt	B	arctic_a0158_slt	3	0.58700001	0.787	[0.125262]	0	0	0	2
0	.	slt	B	arctic_a0158_slt	4	0.787	0.86825001		0	0	0	0
2	good	slt	B	arctic_a0158_slt	5	0.86825001	1.2557499	[0.744693]	1	2	2	1
0	.	slt	B	arctic_a0158_slt	6	1.2557499	0.0		0	0	0	0
0	.	rms	B	arctic_a0159_rms	0	0.0	0.071999997		0	0	0	0
0	They	rms	B	arctic_a0159_rms	1	0.071999997	0.33199999		0	0	0	0
1	look	rms	B	arctic_a0159_rms	2	0.33199999	0.58200002	[0.544351]	0	2	3	2
0	as	rms	B	arctic_a0159_rms	3	0.58200002	0.76200002	[0.252231]	0	0	0	0
0	though	rms	B	arctic_a0159_rms	4	0.76200002	0.99199998	[0.9]	1	0	0	0
0	he	rms	B	arctic_a0159_rms	5	0.99199998	1.212		0	0	0	0
0	had	rms	B	arctic_a0159_rms	6	1.212	1.382	[0.491214]	0	0	0	0
0	been	rms	B	arctic_a0159_rms	7	1.382	1.602	[0.27396]	0	0	0	0
2	drumming	rms	B	arctic_a0159_rms	8	1.602	2.0320001	[0.484532, 0.326515]	1	2	1	1
0	a	rms	B	arctic_a0159_rms	9	2.0320001	2.112	[0.322287]	0	0	0	1
2	piano	rms	B	arctic_a0159_rms	10	2.112	2.6919999	[0.888164, 0.847845, 0.502849]	2	1	2	1
0	all	rms	B	arctic_a0159_rms	11	2.6919999	2.9719999	[0.726478]	1	0	0	1
0	his	rms	B	arctic_a0159_rms	12	2.9719999	3.1919999	[0.223659]	0	0	0	1
2	life	rms	B	arctic_a0159_rms	13	3.1919999	3.652	[0.815703]	1	0	2	2
0	.	rms	B	arctic_a0159_rms	14	3.652	0.0		0	0	0	0
0	.	slt	B	arctic_a0159_slt	0	0.0	0.162		0	0	0	0
0	They	slt	B	arctic_a0159_slt	1	0.162	0.28075001		0	0	0	0
2	look	slt	B	arctic_a0159_slt	2	0.28075001	0.54949999	[0.519973]	1	1	3	0
0	as	slt	B	arctic_a0159_slt	3	0.54949999	0.69325	[0.219617]	0	0	0	0
1	though	slt	B	arctic_a0159_slt	4	0.69325	0.91825002	[0.915964]	1	2	0	0
0	he	slt	B	arctic_a0159_slt	5	0.91825002	1.062	[0.361959]	0	0	0	0
0	had	slt	B	arctic_a0159_slt	6	1.062	1.2244999	[0.114227]	0	0	0	0
0	been	slt	B	arctic_a0159_slt	7	1.2244999	1.36825	[0.049235]	0	0	0	0
2	drumming	slt	B	arctic_a0159_slt	8	1.36825	1.762	[0.147109, 0.080833]	1	2	2	3
0	a	slt	B	arctic_a0159_slt	9	1.762	1.79325	[0.093194]	0	0	0	1
2	piano	slt	B	arctic_a0159_slt	10	1.79325	2.2557499	[0.293516, 0.444931, 0.256957]	1	0	2	1
1	all	slt	B	arctic_a0159_slt	11	2.2557499	2.4807501	[0.335706]	1	0	0	2
0	his	slt	B	arctic_a0159_slt	12	2.4807501	2.6807499	[0.095985]	0	0	0	2
2	life	slt	B	arctic_a0159_slt	13	2.6807499	3.0994999	[0.657352]	1	0	2	2
0	.	slt	B	arctic_a0159_slt	14	3.0994999	0.0		0	0	0	0
0	.	rms	B	arctic_a0160_rms	0	0.0	0.061999999		0	0	0	0
0	You	rms	B	arctic_a0160_rms	1	0.061999999	0.23199999		0	0	0	0
1	want	rms	B	arctic_a0160_rms	2	0.23199999	0.51200002	[1.013814]	1	2	1	0
0	to	rms	B	arctic_a0160_rms	3	0.51200002	0.62199998	[0.101952]	0	0	0	0
0	go	rms	B	arctic_a0160_rms	4	0.62199998	0.88200003	[0.101952]	0	0	0	0
2	over	rms	B	arctic_a0160_rms	5	0.88200003	1.392	[0.018084, 0.560917]	1	1	1	0
0	and	rms	B	arctic_a0160_rms	6	1.392	1.692	[0.256928]	0	0	0	0
1	see	rms	B	arctic_a0160_rms	7	1.692	1.952	[0.703087]	1	2	0	2
0	his	rms	B	arctic_a0160_rms	8	1.952	2.1819999	[0.300759]	0	0	0	1
1	gang	rms	B	arctic_a0160_rms	9	2.1819999	2.4920001	[0.647781]	1	0	1	1
0	throw	rms	B	arctic_a0160_rms	10	2.4920001	2.7820001	[0.300699]	0	0	0	1
2	dirt	rms	B	arctic_a0160_rms	11	2.7820001	3.2219999	[0.941446]	1	1	2	2
0	.	rms	B	arctic_a0160_rms	12	3.2219999	0.0		0	0	0	0
0	.	slt	B	arctic_a0160_slt	0	0.0	0.18075		0	0	0	0
0	You	slt	B	arctic_a0160_slt	1	0.18075	0.30575001		0	0	0	0
1	want	slt	B	arctic_a0160_slt	2	0.30575001	0.58074999	[0.804925]	1	1	2	2
0	to	slt	B	arctic_a0160_slt	3	0.58074999	0.67449999	[0.12976]	0	0	0	0
0	go	slt	B	arctic_a0160_slt	4	0.67449999	0.87449998	[1.128301]	1	0	1	0
1	over	slt	B	arctic_a0160_slt	5	0.87449998	1.187	[0.785034, 0.827653]	1	1	0	0
0	and	slt	B	arctic_a0160_slt	6	1.187	1.30575	[0.101967]	0	0	0	0
0	see	slt	B	arctic_a0160_slt	7	1.30575	1.48075	[0.310385]	1	0	1	1
0	his	slt	B	arctic_a0160_slt	8	1.48075	1.687	[0.095764]	0	0	0	1
2	gang	slt	B	arctic_a0160_slt	9	1.687	2.0369999	[0.865862]	1	2	2	1
0	throw	slt	B	arctic_a0160_slt	10	2.0369999	2.3557501	[0.430815]	0	0	0	0
2	dirt	slt	B	arctic_a0160_slt	11	2.3557501	2.8494999	[0.93322]	1	1	2	0
0	.	slt	B	arctic_a0160_slt	12	2.8494999	0.0		0	0	0	0
0	.	rms	B	arctic_a0161_rms	0	0.0	0.071999997		0	0	0	0
0	Take	rms	B	arctic_a0161_rms	1	0.071999997	0.352	[0.085742]	0	0	0	0
0	away	rms	B	arctic_a0161_rms	2	0.352	0.59200001	[0.085742, 0.471078]	1	0	0	0
0	their	rms	B	arctic_a0161_rms	3	0.59200001	0.77200001	[0.260424]	0	0	0	0
2	foreman	rms	B	arctic_a0161_rms	4	0.77200001	1.472	[0.739834, 0.239682]	1	2	3	2
0	and	rms	B	arctic_a0161_rms	5	1.472	1.822	[0.496863]	1	0	0	0
0	they	rms	B	arctic_a0161_rms	6	1.822	1.962	[0.607549]	1	1	0	0
2	wouldnt	rms	B	arctic_a0161_rms	7	1.962	2.2620001	[0.128251]	0	1	1	1
0	be	rms	B	arctic_a0161_rms	8	2.2620001	2.4119999	[0.236703]	0	0	0	0
2	worth	rms	B	arctic_a0161_rms	9	2.4119999	2.7620001	[0.603619]	1	0	1	1
0	their	rms	B	arctic_a0161_rms	10	2.7620001	2.9920001	[0.159905]	0	0	0	0
2	grub	rms	B	arctic_a0161_rms	11	2.9920001	3.4319999	[1.20224]	1	2	2	1
0	.	rms	B	arctic_a0161_rms	12	3.4319999	0.0		0	0	0	0
0	.	slt	B	arctic_a0161_slt	0	0.0	0.1745		0	0	0	0
0	Take	slt	B	arctic_a0161_slt	1	0.1745	0.412	[0.075002]	0	0	0	1
0	away	slt	B	arctic_a0161_slt	2	0.412	0.662	[0.075002, 0.9]	1	0	0	1
0	their	slt	B	arctic_a0161_slt	3	0.662	0.79325002	[0.191527]	0	0	0	0
2	foreman	slt	B	arctic_a0161_slt	4	0.79325002	1.337	[0.492687, 0.301508]	1	2	3	2
0	and	slt	B	arctic_a0161_slt	5	1.337	1.5057499	[0.235271]	0	0	0	0
0	they	slt	B	arctic_a0161_slt	6	1.5057499	1.587	[0.1849]	0	0	0	0
1	wouldnt	slt	B	arctic_a0161_slt	7	1.587	1.93075	[0.33893]	1	0	0	0
0	be	slt	B	arctic_a0161_slt	8	1.93075	2.03075	[0.201449]	0	0	0	0
1	worth	slt	B	arctic_a0161_slt	9	2.03075	2.3745	[0.445712]	1	0	1	0
0	their	slt	B	arctic_a0161_slt	10	2.3745	2.5120001	[0.14388]	0	0	0	0
1	grub	slt	B	arctic_a0161_slt	11	2.5120001	2.9119999	[0.634087]	1	0	2	0
0	.	slt	B	arctic_a0161_slt	12	2.9119999	0.0		0	0	0	0
0	.	rms	B	arctic_a0162_rms	0	0.0	0.112		0	0	0	0
0	That's	rms	B	arctic_a0162_rms	1	0.112	0.46200001		0	0	0	0
0	the	rms	B	arctic_a0162_rms	2	0.46200001	0.55199999	[0.033245]	0	0	0	0
2	sub	rms	B	arctic_a0162_rms	3	0.55199999	0.95200002	[0.033245, 1.234166]	1	2	3	3
1	foreman	rms	B	arctic_a0162_rms	4	0.95200002	1.752	[0.183472, 0.416766]	1	0	1	2
1	explained	rms	B	arctic_a0162_rms	5	1.752	2.4519999	[0.066603, 0.548283]	1	0	1	1
2	Thorpe	rms	B	arctic_a0162_rms	6	2.4519999	2.9820001	[0.517869]	1	0	2	2
0	.	rms	B	arctic_a0162_rms	7	2.9820001	0.0		0	0	0	0
0	.	slt	B	arctic_a0162_slt	0	0.0	0.16824999		0	0	0	0
0	That's	slt	B	arctic_a0162_slt	1	0.16824999	0.48074999		0	0	0	0
0	the	slt	B	arctic_a0162_slt	2	0.48074999	0.58074999	[0.0421]	0	0	0	0
2	sub	slt	B	arctic_a0162_slt	3	0.58074999	0.94950002	[1.007731]	1	2	3	2
1	foreman	slt	B	arctic_a0162_slt	4	0.94950002	1.48075	[0.203222, 0.182838]	1	0	0	2
0	.	slt	B	arctic_a0162_slt	5	1.48075	1.53075		0	0	0	0
1	explained	slt	B	arctic_a0162_slt	6	1.53075	1.9995	[0.033269, 0.249371]	1	0	1	0
2	Thorpe	slt	B	arctic_a0162_slt	7	1.9995	2.4995	[0.303823]	1	1	2	1
0	.	slt	B	arctic_a0162_slt	8	2.4995	0.0		0	0	0	0
0	.	rms	B	arctic_a0163_rms	0	0.0	0.032000002		0	0	0	0
2	Philip	rms	B	arctic_a0163_rms	1	0.032000002	0.55199999	[0.097887]	0	0	2	2
0	made	rms	B	arctic_a0163_rms	2	0.55199999	0.81199998	[0.920462]	1	1	0	0
2	no	rms	B	arctic_a0163_rms	3	0.81199998	1.072	[1.28655]	1	2	3	0
2	effort	rms	B	arctic_a0163_rms	4	1.072	1.402	[0.394587, 0.628578]	1	0	1	1
0	to	rms	B	arctic_a0163_rms	5	1.402	1.512	[0.049267]	0	0	0	0
2	follow	rms	B	arctic_a0163_rms	6	1.512	1.992	[0.418567, 0.110754]	1	0	2	1
0	.	rms	B	arctic_a0163_rms	7	1.992	0.0		0	0	0	0
0	.	slt	B	arctic_a0163_slt	0	0.0	0.0		0	0	0	0
0	.	slt	B	arctic_a0163_slt	1	0.0	0.10575		0	0	0	0
2	Philip	slt	B	arctic_a0163_slt	2	0.10575	0.50575	[0.141178]	0	2	2	2
0	.	slt	B	arctic_a0163_slt	3	0.50575	0.58074999		0	0	0	0
0	made	slt	B	arctic_a0163_slt	4	0.58074999	0.77450001	[0.664493]	1	0	0	0
2	no	slt	B	arctic_a0163_slt	5	0.77450001	1.03075	[0.81355]	1	0	0	0
2	effort	slt	B	arctic_a0163_slt	6	1.03075	1.39325	[0.902391, 0.345764]	1	1	2	1
0	to	slt	B	arctic_a0163_slt	7	1.39325	1.5245	[0.091894]	0	0	0	0
2	follow	slt	B	arctic_a0163_slt	8	1.5245	2.0120001	[0.840402, 0.416582]	1	1	1	1
0	.	slt	B	arctic_a0163_slt	9	2.0120001	0.0		0	0	0	0
0	.	rms	B	arctic_a0164_rms	0	0.0	0.061999999		0	0	0	0
0	He	rms	B	arctic_a0164_rms	1	0.061999999	0.222		0	0	0	0
2	came	rms	B	arctic_a0164_rms	2	0.222	0.55199999	[0.828152]	1	1	2	0
1	first	rms	B	arctic_a0164_rms	3	0.55199999	1.0319999	[1.029572]	1	0	0	0
0	a	rms	B	arctic_a0164_rms	4	1.0319999	1.102		0	0	0	0
2	year	rms	B	arctic_a0164_rms	5	1.102	1.4119999	[0.369051]	0	2	3	1
